game,date,result,__v,createdAt,updatedAt
"Mumbai Starline",2024-01-09T11:30:00.000Z,25,0,2024-01-09T11:30:00.000Z,2024-01-09T11:30:00.000Z
"Mumbai Starline",2024-01-09T12:00:00.000Z,72,0,2024-01-09T12:00:00.000Z,2024-01-09T12:00:00.000Z
"Mumbai Starline",2024-01-09T12:30:00.000Z,66,0,2024-01-09T12:30:00.000Z,2024-01-09T12:30:00.000Z
"Mumbai Starline",2024-01-09T13:00:00.000Z,94,0,2024-01-09T13:00:00.000Z,2024-01-09T13:00:00.000Z
"Mumbai Starline",2024-01-09T13:30:00.000Z,16,0,2024-01-09T13:30:00.000Z,2024-01-09T13:30:00.000Z
"Mumbai Starline",2024-01-09T14:00:00.000Z,92,0,2024-01-09T14:00:00.000Z,2024-01-09T14:00:00.000Z
"Mumbai Starline",2024-01-09T14:30:00.000Z,81,0,2024-01-09T14:30:00.000Z,2024-01-09T14:30:00.000Z
"Mumbai Starline",2024-01-09T15:00:00.000Z,17,0,2024-01-09T15:00:00.000Z,2024-01-09T15:00:00.000Z
"Mumbai Starline",2024-01-09T15:30:00.000Z,12,0,2024-01-09T15:30:00.000Z,2024-01-09T15:30:00.000Z
"Mumbai Starline",2024-01-09T16:00:00.000Z,04,0,2024-01-09T16:00:00.000Z,2024-01-09T16:00:00.000Z
"Mumbai Starline",2024-01-09T16:30:00.000Z,91,0,2024-01-09T16:30:00.000Z,2024-01-09T16:30:00.000Z
"Mumbai Starline",2024-01-10T04:30:00.000Z,95,0,2024-01-10T04:30:00.000Z,2024-01-10T04:30:00.000Z
"Mumbai Starline",2024-01-10T05:00:00.000Z,29,0,2024-01-10T05:00:00.000Z,2024-01-10T05:00:00.000Z
"Mumbai Starline",2024-01-10T05:30:00.000Z,34,0,2024-01-10T05:30:00.000Z,2024-01-10T05:30:00.000Z
"Mumbai Starline",2024-01-10T06:00:00.000Z,38,0,2024-01-10T06:00:00.000Z,2024-01-10T06:00:00.000Z
"Mumbai Starline",2024-01-10T06:30:00.000Z,98,0,2024-01-10T06:30:00.000Z,2024-01-10T06:30:00.000Z
"Mumbai Starline",2024-01-10T07:00:00.000Z,16,0,2024-01-10T07:00:00.000Z,2024-01-10T07:00:00.000Z
"Mumbai Starline",2024-01-10T07:30:00.000Z,63,0,2024-01-10T07:30:00.000Z,2024-01-10T07:30:00.000Z
"Mumbai Starline",2024-01-10T08:00:00.000Z,52,0,2024-01-10T08:00:00.000Z,2024-01-10T08:00:00.000Z
"Mumbai Starline",2024-01-10T08:30:00.000Z,67,0,2024-01-10T08:30:00.000Z,2024-01-10T08:30:00.000Z
"Mumbai Starline",2024-01-10T09:00:00.000Z,00,0,2024-01-10T09:00:00.000Z,2024-01-10T09:00:00.000Z
"Mumbai Starline",2024-01-10T09:30:00.000Z,64,0,2024-01-10T09:30:00.000Z,2024-01-10T09:30:00.000Z
"Mumbai Starline",2024-01-10T10:00:00.000Z,46,0,2024-01-10T10:00:00.000Z,2024-01-10T10:00:00.000Z
"Mumbai Starline",2024-01-10T10:30:00.000Z,46,0,2024-01-10T10:30:00.000Z,2024-01-10T10:30:00.000Z
"Mumbai Starline",2024-01-10T11:00:00.000Z,65,0,2024-01-10T11:00:00.000Z,2024-01-10T11:00:00.000Z
"Mumbai Starline",2024-01-10T11:30:00.000Z,60,0,2024-01-10T11:30:00.000Z,2024-01-10T11:30:00.000Z
"Mumbai Starline",2024-01-10T12:00:00.000Z,42,0,2024-01-10T12:00:00.000Z,2024-01-10T12:00:00.000Z
"Mumbai Starline",2024-01-10T12:30:00.000Z,87,0,2024-01-10T12:30:00.000Z,2024-01-10T12:30:00.000Z
"Mumbai Starline",2024-01-10T13:00:00.000Z,53,0,2024-01-10T13:00:00.000Z,2024-01-10T13:00:00.000Z
"Mumbai Starline",2024-01-10T13:30:00.000Z,06,0,2024-01-10T13:30:00.000Z,2024-01-10T13:30:00.000Z
"Mumbai Starline",2024-01-10T14:00:00.000Z,13,0,2024-01-10T14:00:00.000Z,2024-01-10T14:00:00.000Z
"Mumbai Starline",2024-01-10T14:30:00.000Z,85,0,2024-01-10T14:30:00.000Z,2024-01-10T14:30:00.000Z
"Mumbai Starline",2024-01-10T15:00:00.000Z,16,0,2024-01-10T15:00:00.000Z,2024-01-10T15:00:00.000Z
"Mumbai Starline",2024-01-10T15:30:00.000Z,73,0,2024-01-10T15:30:00.000Z,2024-01-10T15:30:00.000Z
"Mumbai Starline",2024-01-10T16:00:00.000Z,61,0,2024-01-10T16:00:00.000Z,2024-01-10T16:00:00.000Z
"Mumbai Starline",2024-01-10T16:30:00.000Z,86,0,2024-01-10T16:30:00.000Z,2024-01-10T16:30:00.000Z
"Mumbai Starline",2024-01-11T04:30:00.000Z,41,0,2024-01-11T04:30:00.000Z,2024-01-11T04:30:00.000Z
"Mumbai Starline",2024-01-11T05:00:00.000Z,39,0,2024-01-11T05:00:00.000Z,2024-01-11T05:00:00.000Z
"Mumbai Starline",2024-01-11T05:30:00.000Z,35,0,2024-01-11T05:30:00.000Z,2024-01-11T05:30:00.000Z
"Mumbai Starline",2024-01-11T06:00:00.000Z,87,0,2024-01-11T06:00:00.000Z,2024-01-11T06:00:00.000Z
"Mumbai Starline",2024-01-11T06:30:00.000Z,63,0,2024-01-11T06:30:00.000Z,2024-01-11T06:30:00.000Z
"Mumbai Starline",2024-01-11T07:00:00.000Z,68,0,2024-01-11T07:00:00.000Z,2024-01-11T07:00:00.000Z
"Mumbai Starline",2024-01-11T07:30:00.000Z,90,0,2024-01-11T07:30:00.000Z,2024-01-11T07:30:00.000Z
"Mumbai Starline",2024-01-11T08:00:00.000Z,15,0,2024-01-11T08:00:00.000Z,2024-01-11T08:00:00.000Z
"Mumbai Starline",2024-01-11T08:30:00.000Z,15,0,2024-01-11T08:30:00.000Z,2024-01-11T08:30:00.000Z
"Mumbai Starline",2024-01-11T09:00:00.000Z,30,0,2024-01-11T09:00:00.000Z,2024-01-11T09:00:00.000Z
"Mumbai Starline",2024-01-11T09:30:00.000Z,37,0,2024-01-11T09:30:00.000Z,2024-01-11T09:30:00.000Z
"Mumbai Starline",2024-01-11T10:00:00.000Z,15,0,2024-01-11T10:00:00.000Z,2024-01-11T10:00:00.000Z
"Mumbai Starline",2024-01-11T10:30:00.000Z,03,0,2024-01-11T10:30:00.000Z,2024-01-11T10:30:00.000Z
"Mumbai Starline",2024-01-11T11:00:00.000Z,49,0,2024-01-11T11:00:00.000Z,2024-01-11T11:00:00.000Z
"Mumbai Starline",2024-01-11T11:30:00.000Z,28,0,2024-01-11T11:30:00.000Z,2024-01-11T11:30:00.000Z
"Mumbai Starline",2024-01-11T12:00:00.000Z,74,0,2024-01-11T12:00:00.000Z,2024-01-11T12:00:00.000Z
"Mumbai Starline",2024-01-11T12:30:00.000Z,30,0,2024-01-11T12:30:00.000Z,2024-01-11T12:30:00.000Z
"Mumbai Starline",2024-01-11T13:00:00.000Z,36,0,2024-01-11T13:00:00.000Z,2024-01-11T13:00:00.000Z
"Mumbai Starline",2024-01-11T13:30:00.000Z,45,0,2024-01-11T13:30:00.000Z,2024-01-11T13:30:00.000Z
"Mumbai Starline",2024-01-11T14:00:00.000Z,48,0,2024-01-11T14:00:00.000Z,2024-01-11T14:00:00.000Z
"Mumbai Starline",2024-01-11T14:30:00.000Z,90,0,2024-01-11T14:30:00.000Z,2024-01-11T14:30:00.000Z
"Mumbai Starline",2024-01-11T15:00:00.000Z,03,0,2024-01-11T15:00:00.000Z,2024-01-11T15:00:00.000Z
"Mumbai Starline",2024-01-11T15:30:00.000Z,78,0,2024-01-11T15:30:00.000Z,2024-01-11T15:30:00.000Z
"Mumbai Starline",2024-01-11T16:00:00.000Z,84,0,2024-01-11T16:00:00.000Z,2024-01-11T16:00:00.000Z
"Mumbai Starline",2024-01-11T16:30:00.000Z,31,0,2024-01-11T16:30:00.000Z,2024-01-11T16:30:00.000Z
"Mumbai Starline",2024-01-12T04:30:00.000Z,63,0,2024-01-12T04:30:00.000Z,2024-01-12T04:30:00.000Z
"Mumbai Starline",2024-01-12T05:00:00.000Z,79,0,2024-01-12T05:00:00.000Z,2024-01-12T05:00:00.000Z
"Mumbai Starline",2024-01-12T05:30:00.000Z,64,0,2024-01-12T05:30:00.000Z,2024-01-12T05:30:00.000Z
"Mumbai Starline",2024-01-12T06:00:00.000Z,09,0,2024-01-12T06:00:00.000Z,2024-01-12T06:00:00.000Z
"Mumbai Starline",2024-01-12T06:30:00.000Z,46,0,2024-01-12T06:30:00.000Z,2024-01-12T06:30:00.000Z
"Mumbai Starline",2024-01-12T07:00:00.000Z,52,0,2024-01-12T07:00:00.000Z,2024-01-12T07:00:00.000Z
"Mumbai Starline",2024-01-12T07:30:00.000Z,48,0,2024-01-12T07:30:00.000Z,2024-01-12T07:30:00.000Z
"Mumbai Starline",2024-01-12T08:00:00.000Z,29,0,2024-01-12T08:00:00.000Z,2024-01-12T08:00:00.000Z
"Mumbai Starline",2024-01-12T08:30:00.000Z,04,0,2024-01-12T08:30:00.000Z,2024-01-12T08:30:00.000Z
"Mumbai Starline",2024-01-12T09:00:00.000Z,04,0,2024-01-12T09:00:00.000Z,2024-01-12T09:00:00.000Z
"Mumbai Starline",2024-01-12T09:30:00.000Z,48,0,2024-01-12T09:30:00.000Z,2024-01-12T09:30:00.000Z
"Mumbai Starline",2024-01-12T10:00:00.000Z,08,0,2024-01-12T10:00:00.000Z,2024-01-12T10:00:00.000Z
"Mumbai Starline",2024-01-12T10:30:00.000Z,86,0,2024-01-12T10:30:00.000Z,2024-01-12T10:30:00.000Z
"Mumbai Starline",2024-01-12T11:00:00.000Z,24,0,2024-01-12T11:00:00.000Z,2024-01-12T11:00:00.000Z
"Mumbai Starline",2024-01-12T11:30:00.000Z,46,0,2024-01-12T11:30:00.000Z,2024-01-12T11:30:00.000Z
"Mumbai Starline",2024-01-12T12:00:00.000Z,28,0,2024-01-12T12:00:00.000Z,2024-01-12T12:00:00.000Z
"Mumbai Starline",2024-01-12T12:30:00.000Z,26,0,2024-01-12T12:30:00.000Z,2024-01-12T12:30:00.000Z
"Mumbai Starline",2024-01-12T13:00:00.000Z,64,0,2024-01-12T13:00:00.000Z,2024-01-12T13:00:00.000Z
"Mumbai Starline",2024-01-12T13:30:00.000Z,00,0,2024-01-12T13:30:00.000Z,2024-01-12T13:30:00.000Z
"Mumbai Starline",2024-01-12T14:00:00.000Z,92,0,2024-01-12T14:00:00.000Z,2024-01-12T14:00:00.000Z
"Mumbai Starline",2024-01-12T14:30:00.000Z,68,0,2024-01-12T14:30:00.000Z,2024-01-12T14:30:00.000Z
"Mumbai Starline",2024-01-12T15:00:00.000Z,97,0,2024-01-12T15:00:00.000Z,2024-01-12T15:00:00.000Z
"Mumbai Starline",2024-01-12T15:30:00.000Z,30,0,2024-01-12T15:30:00.000Z,2024-01-12T15:30:00.000Z
"Mumbai Starline",2024-01-12T16:00:00.000Z,15,0,2024-01-12T16:00:00.000Z,2024-01-12T16:00:00.000Z
"Mumbai Starline",2024-01-12T16:30:00.000Z,41,0,2024-01-12T16:30:00.000Z,2024-01-12T16:30:00.000Z
"Mumbai Starline",2024-01-13T04:30:00.000Z,30,0,2024-01-13T04:30:00.000Z,2024-01-13T04:30:00.000Z
"Mumbai Starline",2024-01-13T05:00:00.000Z,32,0,2024-01-13T05:00:00.000Z,2024-01-13T05:00:00.000Z
"Mumbai Starline",2024-01-13T05:30:00.000Z,77,0,2024-01-13T05:30:00.000Z,2024-01-13T05:30:00.000Z
"Mumbai Starline",2024-01-13T06:00:00.000Z,57,0,2024-01-13T06:00:00.000Z,2024-01-13T06:00:00.000Z
"Mumbai Starline",2024-01-13T06:30:00.000Z,46,0,2024-01-13T06:30:00.000Z,2024-01-13T06:30:00.000Z
"Mumbai Starline",2024-01-13T07:00:00.000Z,81,0,2024-01-13T07:00:00.000Z,2024-01-13T07:00:00.000Z
"Mumbai Starline",2024-01-13T07:30:00.000Z,05,0,2024-01-13T07:30:00.000Z,2024-01-13T07:30:00.000Z
"Mumbai Starline",2024-01-13T08:00:00.000Z,06,0,2024-01-13T08:00:00.000Z,2024-01-13T08:00:00.000Z
"Mumbai Starline",2024-01-13T08:30:00.000Z,81,0,2024-01-13T08:30:00.000Z,2024-01-13T08:30:00.000Z
"Mumbai Starline",2024-01-13T09:00:00.000Z,05,0,2024-01-13T09:00:00.000Z,2024-01-13T09:00:00.000Z
"Mumbai Starline",2024-01-13T09:30:00.000Z,92,0,2024-01-13T09:30:00.000Z,2024-01-13T09:30:00.000Z
"Mumbai Starline",2024-01-13T10:00:00.000Z,96,0,2024-01-13T10:00:00.000Z,2024-01-13T10:00:00.000Z
"Mumbai Starline",2024-01-13T10:30:00.000Z,64,0,2024-01-13T10:30:00.000Z,2024-01-13T10:30:00.000Z
"Mumbai Starline",2024-01-13T11:00:00.000Z,16,0,2024-01-13T11:00:00.000Z,2024-01-13T11:00:00.000Z
"Mumbai Starline",2024-01-13T11:30:00.000Z,17,0,2024-01-13T11:30:00.000Z,2024-01-13T11:30:00.000Z
"Mumbai Starline",2024-01-13T12:00:00.000Z,76,0,2024-01-13T12:00:00.000Z,2024-01-13T12:00:00.000Z
"Mumbai Starline",2024-01-13T12:30:00.000Z,68,0,2024-01-13T12:30:00.000Z,2024-01-13T12:30:00.000Z
"Mumbai Starline",2024-01-13T13:00:00.000Z,40,0,2024-01-13T13:00:00.000Z,2024-01-13T13:00:00.000Z
"Mumbai Starline",2024-01-13T13:30:00.000Z,66,0,2024-01-13T13:30:00.000Z,2024-01-13T13:30:00.000Z
"Mumbai Starline",2024-01-13T14:00:00.000Z,17,0,2024-01-13T14:00:00.000Z,2024-01-13T14:00:00.000Z
"Mumbai Starline",2024-01-13T14:30:00.000Z,56,0,2024-01-13T14:30:00.000Z,2024-01-13T14:30:00.000Z
"Mumbai Starline",2024-01-13T15:00:00.000Z,07,0,2024-01-13T15:00:00.000Z,2024-01-13T15:00:00.000Z
"Mumbai Starline",2024-01-13T15:30:00.000Z,63,0,2024-01-13T15:30:00.000Z,2024-01-13T15:30:00.000Z
"Mumbai Starline",2024-01-13T16:00:00.000Z,33,0,2024-01-13T16:00:00.000Z,2024-01-13T16:00:00.000Z
"Mumbai Starline",2024-01-13T16:30:00.000Z,04,0,2024-01-13T16:30:00.000Z,2024-01-13T16:30:00.000Z
"Mumbai Starline",2024-01-14T04:30:00.000Z,85,0,2024-01-14T04:30:00.000Z,2024-01-14T04:30:00.000Z
"Mumbai Starline",2024-01-14T05:00:00.000Z,42,0,2024-01-14T05:00:00.000Z,2024-01-14T05:00:00.000Z
"Mumbai Starline",2024-01-14T05:30:00.000Z,85,0,2024-01-14T05:30:00.000Z,2024-01-14T05:30:00.000Z
"Mumbai Starline",2024-01-14T06:00:00.000Z,87,0,2024-01-14T06:00:00.000Z,2024-01-14T06:00:00.000Z
"Mumbai Starline",2024-01-14T06:30:00.000Z,24,0,2024-01-14T06:30:00.000Z,2024-01-14T06:30:00.000Z
"Mumbai Starline",2024-01-14T07:00:00.000Z,16,0,2024-01-14T07:00:00.000Z,2024-01-14T07:00:00.000Z
"Mumbai Starline",2024-01-14T07:30:00.000Z,56,0,2024-01-14T07:30:00.000Z,2024-01-14T07:30:00.000Z
"Mumbai Starline",2024-01-14T08:00:00.000Z,23,0,2024-01-14T08:00:00.000Z,2024-01-14T08:00:00.000Z
"Mumbai Starline",2024-01-14T08:30:00.000Z,66,0,2024-01-14T08:30:00.000Z,2024-01-14T08:30:00.000Z
"Mumbai Starline",2024-01-14T09:00:00.000Z,55,0,2024-01-14T09:00:00.000Z,2024-01-14T09:00:00.000Z
"Mumbai Starline",2024-01-14T09:30:00.000Z,17,0,2024-01-14T09:30:00.000Z,2024-01-14T09:30:00.000Z
"Mumbai Starline",2024-01-14T10:00:00.000Z,01,0,2024-01-14T10:00:00.000Z,2024-01-14T10:00:00.000Z
"Mumbai Starline",2024-01-14T10:30:00.000Z,21,0,2024-01-14T10:30:00.000Z,2024-01-14T10:30:00.000Z
"Mumbai Starline",2024-01-14T11:00:00.000Z,68,0,2024-01-14T11:00:00.000Z,2024-01-14T11:00:00.000Z
"Mumbai Starline",2024-01-14T11:30:00.000Z,59,0,2024-01-14T11:30:00.000Z,2024-01-14T11:30:00.000Z
"Mumbai Starline",2024-01-14T12:00:00.000Z,01,0,2024-01-14T12:00:00.000Z,2024-01-14T12:00:00.000Z
"Mumbai Starline",2024-01-14T12:30:00.000Z,08,0,2024-01-14T12:30:00.000Z,2024-01-14T12:30:00.000Z
"Mumbai Starline",2024-01-14T13:00:00.000Z,48,0,2024-01-14T13:00:00.000Z,2024-01-14T13:00:00.000Z
"Mumbai Starline",2024-01-14T13:30:00.000Z,35,0,2024-01-14T13:30:00.000Z,2024-01-14T13:30:00.000Z
"Mumbai Starline",2024-01-14T14:00:00.000Z,06,0,2024-01-14T14:00:00.000Z,2024-01-14T14:00:00.000Z
"Mumbai Starline",2024-01-14T14:30:00.000Z,64,0,2024-01-14T14:30:00.000Z,2024-01-14T14:30:00.000Z
"Mumbai Starline",2024-01-14T15:00:00.000Z,34,0,2024-01-14T15:00:00.000Z,2024-01-14T15:00:00.000Z
"Mumbai Starline",2024-01-14T15:30:00.000Z,66,0,2024-01-14T15:30:00.000Z,2024-01-14T15:30:00.000Z
"Mumbai Starline",2024-01-14T16:00:00.000Z,01,0,2024-01-14T16:00:00.000Z,2024-01-14T16:00:00.000Z
"Mumbai Starline",2024-01-14T16:30:00.000Z,64,0,2024-01-14T16:30:00.000Z,2024-01-14T16:30:00.000Z
"Mumbai Starline",2024-01-15T04:30:00.000Z,43,0,2024-01-15T04:30:00.000Z,2024-01-15T04:30:00.000Z
"Mumbai Starline",2024-01-15T05:00:00.000Z,17,0,2024-01-15T05:00:00.000Z,2024-01-15T05:00:00.000Z
"Mumbai Starline",2024-01-15T05:30:00.000Z,36,0,2024-01-15T05:30:00.000Z,2024-01-15T05:30:00.000Z
"Mumbai Starline",2024-01-15T06:00:00.000Z,47,0,2024-01-15T06:00:00.000Z,2024-01-15T06:00:00.000Z
"Mumbai Starline",2024-01-15T06:30:00.000Z,44,0,2024-01-15T06:30:00.000Z,2024-01-15T06:30:00.000Z
"Mumbai Starline",2024-01-15T07:00:00.000Z,60,0,2024-01-15T07:00:00.000Z,2024-01-15T07:00:00.000Z
"Mumbai Starline",2024-01-15T07:30:00.000Z,38,0,2024-01-15T07:30:00.000Z,2024-01-15T07:30:00.000Z
"Mumbai Starline",2024-01-15T08:00:00.000Z,88,0,2024-01-15T08:00:00.000Z,2024-01-15T08:00:00.000Z
"Mumbai Starline",2024-01-15T08:30:00.000Z,75,0,2024-01-15T08:30:00.000Z,2024-01-15T08:30:00.000Z
"Mumbai Starline",2024-01-15T09:00:00.000Z,08,0,2024-01-15T09:00:00.000Z,2024-01-15T09:00:00.000Z
"Mumbai Starline",2024-01-15T09:30:00.000Z,01,0,2024-01-15T09:30:00.000Z,2024-01-15T09:30:00.000Z
"Mumbai Starline",2024-01-15T10:00:00.000Z,17,0,2024-01-15T10:00:00.000Z,2024-01-15T10:00:00.000Z
"Mumbai Starline",2024-01-15T10:30:00.000Z,48,0,2024-01-15T10:30:00.000Z,2024-01-15T10:30:00.000Z
"Mumbai Starline",2024-01-15T11:00:00.000Z,50,0,2024-01-15T11:00:00.000Z,2024-01-15T11:00:00.000Z
"Mumbai Starline",2024-01-15T11:30:00.000Z,03,0,2024-01-15T11:30:00.000Z,2024-01-15T11:30:00.000Z
"Mumbai Starline",2024-01-15T12:00:00.000Z,52,0,2024-01-15T12:00:00.000Z,2024-01-15T12:00:00.000Z
"Mumbai Starline",2024-01-15T12:30:00.000Z,34,0,2024-01-15T12:30:00.000Z,2024-01-15T12:30:00.000Z
"Mumbai Starline",2024-01-15T13:00:00.000Z,88,0,2024-01-15T13:00:00.000Z,2024-01-15T13:00:00.000Z
"Mumbai Starline",2024-01-15T13:30:00.000Z,45,0,2024-01-15T13:30:00.000Z,2024-01-15T13:30:00.000Z
"Mumbai Starline",2024-01-15T14:00:00.000Z,59,0,2024-01-15T14:00:00.000Z,2024-01-15T14:00:00.000Z
"Mumbai Starline",2024-01-15T14:30:00.000Z,11,0,2024-01-15T14:30:00.000Z,2024-01-15T14:30:00.000Z
"Mumbai Starline",2024-01-15T15:00:00.000Z,94,0,2024-01-15T15:00:00.000Z,2024-01-15T15:00:00.000Z
"Mumbai Starline",2024-01-15T15:30:00.000Z,61,0,2024-01-15T15:30:00.000Z,2024-01-15T15:30:00.000Z
"Mumbai Starline",2024-01-15T16:00:00.000Z,54,0,2024-01-15T16:00:00.000Z,2024-01-15T16:00:00.000Z
"Mumbai Starline",2024-01-15T16:30:00.000Z,94,0,2024-01-15T16:30:00.000Z,2024-01-15T16:30:00.000Z
"Mumbai Starline",2024-01-16T04:30:00.000Z,30,0,2024-01-16T04:30:00.000Z,2024-01-16T04:30:00.000Z
"Mumbai Starline",2024-01-16T05:00:00.000Z,94,0,2024-01-16T05:00:00.000Z,2024-01-16T05:00:00.000Z
"Mumbai Starline",2024-01-16T05:30:00.000Z,04,0,2024-01-16T05:30:00.000Z,2024-01-16T05:30:00.000Z
"Mumbai Starline",2024-01-16T06:00:00.000Z,11,0,2024-01-16T06:00:00.000Z,2024-01-16T06:00:00.000Z
"Mumbai Starline",2024-01-16T06:30:00.000Z,42,0,2024-01-16T06:30:00.000Z,2024-01-16T06:30:00.000Z
"Mumbai Starline",2024-01-16T07:00:00.000Z,09,0,2024-01-16T07:00:00.000Z,2024-01-16T07:00:00.000Z
"Mumbai Starline",2024-01-16T07:30:00.000Z,26,0,2024-01-16T07:30:00.000Z,2024-01-16T07:30:00.000Z
"Mumbai Starline",2024-01-16T08:00:00.000Z,18,0,2024-01-16T08:00:00.000Z,2024-01-16T08:00:00.000Z
"Mumbai Starline",2024-01-16T08:30:00.000Z,28,0,2024-01-16T08:30:00.000Z,2024-01-16T08:30:00.000Z
"Mumbai Starline",2024-01-16T09:00:00.000Z,05,0,2024-01-16T09:00:00.000Z,2024-01-16T09:00:00.000Z
"Mumbai Starline",2024-01-16T09:30:00.000Z,24,0,2024-01-16T09:30:00.000Z,2024-01-16T09:30:00.000Z
"Mumbai Starline",2024-01-16T10:00:00.000Z,67,0,2024-01-16T10:00:00.000Z,2024-01-16T10:00:00.000Z
"Mumbai Starline",2024-01-16T10:30:00.000Z,15,0,2024-01-16T10:30:00.000Z,2024-01-16T10:30:00.000Z
"Mumbai Starline",2024-01-16T11:00:00.000Z,11,0,2024-01-16T11:00:00.000Z,2024-01-16T11:00:00.000Z
"Mumbai Starline",2024-01-16T11:30:00.000Z,50,0,2024-01-16T11:30:00.000Z,2024-01-16T11:30:00.000Z
"Mumbai Starline",2024-01-16T12:00:00.000Z,88,0,2024-01-16T12:00:00.000Z,2024-01-16T12:00:00.000Z
"Mumbai Starline",2024-01-16T12:30:00.000Z,44,0,2024-01-16T12:30:00.000Z,2024-01-16T12:30:00.000Z
"Mumbai Starline",2024-01-16T13:00:00.000Z,51,0,2024-01-16T13:00:00.000Z,2024-01-16T13:00:00.000Z
"Mumbai Starline",2024-01-16T13:30:00.000Z,21,0,2024-01-16T13:30:00.000Z,2024-01-16T13:30:00.000Z
"Mumbai Starline",2024-01-16T14:00:00.000Z,85,0,2024-01-16T14:00:00.000Z,2024-01-16T14:00:00.000Z
"Mumbai Starline",2024-01-16T14:30:00.000Z,32,0,2024-01-16T14:30:00.000Z,2024-01-16T14:30:00.000Z
"Mumbai Starline",2024-01-16T15:00:00.000Z,06,0,2024-01-16T15:00:00.000Z,2024-01-16T15:00:00.000Z
"Mumbai Starline",2024-01-16T15:30:00.000Z,56,0,2024-01-16T15:30:00.000Z,2024-01-16T15:30:00.000Z
"Mumbai Starline",2024-01-16T16:00:00.000Z,39,0,2024-01-16T16:00:00.000Z,2024-01-16T16:00:00.000Z
"Mumbai Starline",2024-01-16T16:30:00.000Z,08,0,2024-01-16T16:30:00.000Z,2024-01-16T16:30:00.000Z
"Mumbai Starline",2024-01-17T04:30:00.000Z,84,0,2024-01-17T04:30:00.000Z,2024-01-17T04:30:00.000Z
"Mumbai Starline",2024-01-17T05:00:00.000Z,98,0,2024-01-17T05:00:00.000Z,2024-01-17T05:00:00.000Z
"Mumbai Starline",2024-01-17T05:30:00.000Z,76,0,2024-01-17T05:30:00.000Z,2024-01-17T05:30:00.000Z
"Mumbai Starline",2024-01-17T06:00:00.000Z,16,0,2024-01-17T06:00:00.000Z,2024-01-17T06:00:00.000Z
"Mumbai Starline",2024-01-17T06:30:00.000Z,98,0,2024-01-17T06:30:00.000Z,2024-01-17T06:30:00.000Z
"Mumbai Starline",2024-01-17T07:00:00.000Z,70,0,2024-01-17T07:00:00.000Z,2024-01-17T07:00:00.000Z
"Mumbai Starline",2024-01-17T07:30:00.000Z,74,0,2024-01-17T07:30:00.000Z,2024-01-17T07:30:00.000Z
"Mumbai Starline",2024-01-17T08:00:00.000Z,48,0,2024-01-17T08:00:00.000Z,2024-01-17T08:00:00.000Z
"Mumbai Starline",2024-01-17T08:30:00.000Z,00,0,2024-01-17T08:30:00.000Z,2024-01-17T08:30:00.000Z
"Mumbai Starline",2024-01-17T09:00:00.000Z,55,0,2024-01-17T09:00:00.000Z,2024-01-17T09:00:00.000Z
"Mumbai Starline",2024-01-17T09:30:00.000Z,82,0,2024-01-17T09:30:00.000Z,2024-01-17T09:30:00.000Z
"Mumbai Starline",2024-01-17T10:00:00.000Z,96,0,2024-01-17T10:00:00.000Z,2024-01-17T10:00:00.000Z
"Mumbai Starline",2024-01-17T10:30:00.000Z,67,0,2024-01-17T10:30:00.000Z,2024-01-17T10:30:00.000Z
"Mumbai Starline",2024-01-17T11:00:00.000Z,05,0,2024-01-17T11:00:00.000Z,2024-01-17T11:00:00.000Z
"Mumbai Starline",2024-01-17T11:30:00.000Z,52,0,2024-01-17T11:30:00.000Z,2024-01-17T11:30:00.000Z
"Mumbai Starline",2024-01-17T12:00:00.000Z,33,0,2024-01-17T12:00:00.000Z,2024-01-17T12:00:00.000Z
"Mumbai Starline",2024-01-17T12:30:00.000Z,23,0,2024-01-17T12:30:00.000Z,2024-01-17T12:30:00.000Z
"Mumbai Starline",2024-01-17T13:00:00.000Z,09,0,2024-01-17T13:00:00.000Z,2024-01-17T13:00:00.000Z
"Mumbai Starline",2024-01-17T13:30:00.000Z,82,0,2024-01-17T13:30:00.000Z,2024-01-17T13:30:00.000Z
"Mumbai Starline",2024-01-17T14:00:00.000Z,62,0,2024-01-17T14:00:00.000Z,2024-01-17T14:00:00.000Z
"Mumbai Starline",2024-01-17T14:30:00.000Z,10,0,2024-01-17T14:30:00.000Z,2024-01-17T14:30:00.000Z
"Mumbai Starline",2024-01-17T15:00:00.000Z,37,0,2024-01-17T15:00:00.000Z,2024-01-17T15:00:00.000Z
"Mumbai Starline",2024-01-17T15:30:00.000Z,22,0,2024-01-17T15:30:00.000Z,2024-01-17T15:30:00.000Z
"Mumbai Starline",2024-01-17T16:00:00.000Z,60,0,2024-01-17T16:00:00.000Z,2024-01-17T16:00:00.000Z
"Mumbai Starline",2024-01-17T16:30:00.000Z,90,0,2024-01-17T16:30:00.000Z,2024-01-17T16:30:00.000Z
"Mumbai Starline",2024-01-18T04:30:00.000Z,58,0,2024-01-18T04:30:00.000Z,2024-01-18T04:30:00.000Z
"Mumbai Starline",2024-01-18T05:00:00.000Z,31,0,2024-01-18T05:00:00.000Z,2024-01-18T05:00:00.000Z
"Mumbai Starline",2024-01-18T05:30:00.000Z,68,0,2024-01-18T05:30:00.000Z,2024-01-18T05:30:00.000Z
"Mumbai Starline",2024-01-18T06:00:00.000Z,06,0,2024-01-18T06:00:00.000Z,2024-01-18T06:00:00.000Z
